bridge,documented_root_cause,invariant_id,category,predicate,representative_trace,state_diff,max_state_diff_wei,has_successful_exec_step,R1_TP_or_FP,R2_TP_or_FP,notes
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_unlock_decreases_total_locked,asset,totalLocked[token]_after == totalLocked[token]_before - amount,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_transfer_preserves_total_supply,asset,totalSupply[token]_after == totalSupply[token]_before,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_lock_token_must_be_registered,authorization,registered[token] == true,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_unlock_only_by_bridge_manager,authorization,msg.sender == address(this),relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_unlock_requires_sufficient_locked,authorization,totalLocked[token] >= amount,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,uniqueness_nonce_used_once,uniqueness,processedNonce[nonce] == false before processing && processedNonce[nonce] == true after processing,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,uniqueness_lock_id_processed_once,uniqueness,processedLockId[lockId] == false before unlock && processedLockId[lockId] == true after unlock,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,timeliness_lock_timestamp_set_on_lock,timeliness,lockTimestamp[lockId] == block.timestamp at lock time,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,timeliness_refund_allowed_after_timeout,timeliness,block.timestamp >= lockTimestamp[lockId] + lockTimeout,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,timeliness_cannot_unlock_before_timeout_if_no_relay,timeliness,(block.timestamp < lockTimestamp[lockId] + lockTimeout) => verifiedRelay[messageId] == true,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,timeliness_refund_clears_lock_state,timeliness,processedLockId[lockId] == false && lockTimestamp[lockId] == 0 after refund,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_relay_signature_verified,authorization,verifiedRelay[messageId] == true,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,uniqueness_message_id_processed_once,uniqueness,processedMessage[messageId] == false before processing && processedMessage[messageId] == true after processing,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_fee_non_negative,asset,totalFees[token] >= 0,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,timeliness_lock_timestamp_immutable,timeliness,lockTimestamp[lockId] unchanged after any non‑refund operation,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_transfer_requires_sufficient_balance,authorization,balanceOf[msg.sender] >= amount,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,authorization_transfer_from_requires_allowance,authorization,allowance[from][msg.sender] >= amount,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,asset_conservation_total_locked_equals_minted,asset,totalLocked[Token] == totalMinted[WrappedToken] - bridgeFees[WrappedToken],tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,asset_conservation_no_negative_balance,asset,balanceOf[addr][Token] >= 0 && balanceOf[addr][WrappedToken] >= 0 for all addr,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,asset_conservation_locked_not_exceed_total_supply,asset,totalLocked[Token] <= totalSupply[Token],tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,asset_conservation_mint_matches_unlock,asset,pendingMint[nonce] == true => pendingUnlock[nonce] == true,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_mint_requires_verified_deposit,authorization,mintAllowed[nonce] == (depositRecorded[nonce] && relayVerified[nonce]),tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_unlock_requires_manager,authorization,msg.sender == manager,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_release_requires_multisig,authorization,msg.sender == address(multisig),tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_transfer_requires_sufficient_balance,authorization,balanceOf[msg.sender][WrappedToken] >= amount,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_transfer_from_requires_allowance,authorization,allowance[from][msg.sender] >= amount,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,authorization_deposit_only_by_user,authorization,tx.origin == msg.sender,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,uniqueness_nonce_used_once,uniqueness,!nonceProcessed[nonce] || (nonceProcessed[nonce] && !mintAllowed[nonce]),tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,uniqueness_unlock_once_per_nonce,uniqueness,unlockExecuted[nonce] == false || (unlockExecuted[nonce] && unlockCount[nonce] == 1),tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,uniqueness_release_once_per_nonce,uniqueness,releaseExecuted[nonce] == false || (releaseExecuted[nonce] && releaseCount[nonce] == 1),tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,uniqueness_transfer_nonce_not_applicable,uniqueness,nonceStateChanged == false,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,timeliness_refund_after_timeout,timeliness,block.timestamp >= lockTimestamp[nonce] + TIMEOUT => refundable[nonce] == true,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,timeliness_no_premature_unlock,timeliness,(!mintConfirmed[nonce] && block.timestamp < lockTimestamp[nonce] + TIMEOUT) => unlockAllowed[nonce] == false,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,timeliness_mint_cannot_exceed_lock_amount,timeliness,mintedAmount[nonce] <= lockedAmount[nonce],tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,timeliness_fee_deduction_before_timeout,timeliness,feeCollected[nonce] == feeRate * lockedAmount[nonce] && refundable[nonce] => feeCollected[nonce] <= lockedAmount[nonce],tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
harmony,The 2-of-4 threshold is the most aggressively-low ratio in the off-chain plan (50%); compromising even a single additional key would have collapsed the security argument. Compared ,timeliness_release_only_after_manager_approval,timeliness,managerApproved[nonce] == true => releaseAllowed[nonce] == true,tx:1:EthBucket:ok:cov=0 | tx:3:HorizonEthManager:err(execution reverted: 0x):cov=48 | tx:4:EthBucket:ok:cov=0 | tx:5:EthBucket:ok:cov=0,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,True,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_locked_equals_minted,asset,totalLocked[token] == totalMinted[token],tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_no_negative_balance,asset,balanceOf[addr] >= 0 for all addr,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_total_supply_consistency,asset,sum_{addr}(balanceOf[addr]) == totalMinted[token],tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_unlock_reduces_locked,asset,totalLocked[token] == totalLockedPrev[token] - amount,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_mint_increases_total,asset,totalMinted[token] == totalMintedPrev[token] + amount,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_fee_not_counted,asset,totalLocked[token] == totalMinted[token] - totalFees[token],tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_unlock_requires_relay_signature,authorization,msg.sender == address(this) && verifyRelaySignature(sig),tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_mint_requires_valid_proof,authorization,verifyLockProof(proof) == true,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_lock_caller_is_user,authorization,msg.sender == tx.origin,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_transfer_requires_sufficient_balance,authorization,balanceOf[msg.sender] >= amount,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_transfer_from_requires_allowance,authorization,allowance[from][msg.sender] >= amount && balanceOf[from] >= amount,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,uniqueness_nonce_processed_once,uniqueness,processedNonce[nonce] == false before processing && set to true after,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,uniqueness_mint_idempotent,uniqueness,mintedTxHash[txHash] == false before mint && true after,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,uniqueness_unlock_single_use,uniqueness,unlockedId[lockId] == false before && true after,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,uniqueness_relay_message_order,uniqueness,seqNum == lastSeqNum[source] + 1,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,timeliness_refund_after_timeout,timeliness,block.timestamp >= lockTimestamp[lockId] + LOCK_TIMEOUT => userCanRefund,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,timeliness_unlock_before_expiry,timeliness,block.timestamp < lockTimestamp[lockId] + LOCK_TIMEOUT when unlock called,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""dest_total"": ""1000000000000000000000"", ""source_total"": ""0""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,timeliness_mint_only_after_lock_confirmed,timeliness,sourceTxConfirmed[txHash] == true before mint,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,timeliness_nonce_expiration,timeliness,block.timestamp - nonceTimestamp[nonce] <= MAX_NONCE_AGE,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,timeliness_relay_signature_expiry,timeliness,block.timestamp <= sigExpiry,tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,authorization_mint_cannot_exceed_locked,authorization,mintedAmount[lockId] <= lockedAmount[lockId],tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
multichain,Classified V2+V4 because: (a) V4 — the on-chain authority was a single aggregate key whose administrative compromise is the proximate cause; (b) V2 — the ceremony itself is a repla,asset_conservation_partial_refund_preserves_total,asset,refundedAmount[lockId] + remainingLocked[lockId] == lockedAmount[lockId],tx:1:MultichainAnyCallV6:err(execution reverted: 0x):cov=46 | tx:5:MultichainAnyCallV6:err(execution reverted: 0x):cov=50,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000000""}",1000000000000000000000,False,,,
